rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
22,5,00:42:01,75652,15,7,18,push/rush,0.0,1,1.0,8,0.6256097560975611,0.9932812500000002,,,7,205.6,368.69,8,179.8,697.03,2,18,1486,18
22,6,00:42:02,75669,15,7,15,defensive shot,0.0,1,2.0,7,-0.5304878048780488,-0.3246874999999998,,,8,201.8,680.36,8,198.9,325.86,2,18,1486,18
22,7,00:42:03,75692,15,7,18,push/rush,0.0,0,2.0,4,-1.221951219512195,1.5125520833333332,,,7,143.1,370.71,8,219.9,646.61,2,18,1486,18
22,8,00:42:04,75729,15,7,15,drop,0.0,0,2.0,7,0.7170731707317075,-0.18546875,,,9,105.0,768.77,8,128.4,309.28,2,18,1486,18
22,9,00:42:05,75760,15,7,18,net shot,0.0,1,2.0,7,0.8353658536585366,0.2884895833333332,,,7,207.2,415.17,8,150.9,687.87,2,18,1486,18
22,10,00:42:06,75786,15,7,15,lob,0.0,1,1.0,9,-0.5609756097560976,-1.4515625,,,7,221.1,573.65,7,199.9,385.94,2,18,1486,18
22,11,00:42:07,75836,15,7,18,clear,0.0,0,1.0,5,1.195121951219512,1.1877604166666664,,,8,148.3,204.87,8,161.4,660.07,2,18,1486,18
22,12,00:42:08,75864,15,7,15,smash,1.0,0,2.0,6,1.197560975609756,-0.89515625,,,8,214.9,707.32,8,164.6,277.78,2,18,1486,18
22,13,00:42:09,75881,15,7,18,net shot,0.0,1,2.0,7,-0.5926829268292683,0.5282291666666664,,,8,175.3,282.75,8,235.4,722.22,2,18,1486,18
22,14,00:42:10,75914,15,7,15,net shot,0.0,0,2.0,7,-0.7134146341463414,-0.1564583333333334,,,8,156.8,604.23,8,171.8,318.8,2,18,1486,18
22,15,00:42:11,75945,15,7,18,lob,0.0,0,1.0,9,-0.6865853658536585,1.5548958333333331,,,7,121.8,408.77,8,151.9,658.65,2,18,1486,18
22,16,00:42:13,75993,15,7,15,clear,0.0,0,1.0,5,-1.002439024390244,-1.2119791666666666,,,9,105.4,793.5,8,144.7,321.09,2,18,1486,18
22,17,00:42:14,76020,15,7,18,clear,0.0,0,1.0,9,-0.6292682926829267,1.5493229166666669,,,8,108.7,260.14,8,137.2,737.11,2,18,1486,18
22,18,00:42:15,76068,15,7,15,smash,0.0,0,2.0,6,1.475609756097561,-1.0366145833333331,,,9,118.1,780.84,8,147.8,297.34,2,18,1486,18
24,1,00:43:19,77995,16,8,15,short service,0.0,0,2.0,7,-0.4000000000000001,-0.4119270833333332,,,8,185.3,662.93,8,130.7,270.26,2,18,1488,10
24,2,00:43:20,78021,16,8,18,lob,0.0,0,1.0,9,0.5829268292682929,1.5931770833333332,,,7,148.5,372.9,8,161.5,666.84,2,18,1488,10
24,3,00:43:22,78066,16,8,15,smash,1.0,0,2.0,6,1.1073170731707318,-0.8700520833333334,,,9,202.9,770.55,8,153.8,321.11,2,18,1488,10
24,4,00:43:22,78083,16,8,18,defensive shot,0.0,1,2.0,2,-1.1219512195121952,0.5020833333333332,,,8,166.2,299.78,9,197.3,762.74,2,18,1488,10
24,5,00:43:23,78114,16,8,15,net shot,0.0,0,2.0,1,-1.078048780487805,-0.1059374999999998,,,8,110.8,608.49,8,156.6,325.77,2,18,1488,10
24,6,00:43:24,78146,16,8,18,lob,0.0,0,1.0,5,1.054878048780488,1.447604166666667,,,1,90.1,422.93,8,133.0,621.88,2,18,1488,10
24,7,00:43:26,78189,16,8,15,clear,1.0,0,1.0,9,-0.602439024390244,-1.3938541666666666,,,8,193.1,754.82,8,159.5,339.58,2,18,1488,10
24,8,00:43:27,78226,16,8,18,clear,0.0,0,1.0,5,0.9951219512195124,1.2530208333333337,,,8,161.9,210.33,8,193.1,732.75,2,18,1488,10
24,9,00:43:28,78254,16,8,15,clear,1.0,0,1.0,9,-0.7963414634146341,-1.40828125,,,8,200.1,708.48,8,169.6,282.74,2,18,1488,10
24,10,00:43:29,78293,16,8,18,drop,0.0,0,2.0,5,1.4329268292682926,0.8034374999999999,,,8,128.4,215.71,8,167.2,716.91,2,18,1488,10
25,1,00:43:49,78876,17,8,18,short service,0.0,1,2.0,7,0.5268292682926828,0.6369270833333331,,,8,164.2,318.79,8,219.1,677.83,2,18,1489,16
25,2,00:43:50,78901,17,8,15,push/rush,0.0,1,1.0,8,0.8426829268292683,-1.2249479166666666,,,8,196.7,620.76,8,159.5,337.29,2,18,1489,16
25,3,00:43:50,78924,17,8,18,smash,1.0,0,2.0,5,1.225609756097561,1.0791145833333335,,,8,200.0,262.79,8,177.9,646.38,2,18,1489,16
25,4,00:43:51,78940,17,8,15,defensive shot,0.0,1,2.0,7,-0.7829268292682927,-0.3683854166666667,,,8,182.0,682.86,8,207.9,229.13,2,18,1489,16
25,5,00:43:52,78971,17,8,18,lob,0.0,0,1.0,6,-1.0365853658536586,1.4656770833333332,,,7,138.5,375.04,8,193.4,685.54,2,18,1489,16
25,6,00:43:53,79005,17,8,15,drop,0.0,0,2.0,5,-1.0341463414634149,-0.6763020833333334,,,9,119.9,762.21,8,141.4,328.06,2,18,1489,16
25,7,00:43:54,79025,17,8,18,net shot,0.0,0,2.0,2,-0.9097560975609756,0.3652604166666666,,,8,109.5,325.68,8,136.3,737.1,2,18,1489,16
25,8,00:43:55,79053,17,8,15,net shot,0.0,0,2.0,2,1.1670731707317072,-0.2056770833333333,,,7,111.2,594.91,8,142.3,334.97,2,18,1489,16
25,9,00:43:56,79080,17,8,18,lob,0.0,1,1.0,9,-0.6902439024390243,1.531666666666667,,,7,223.0,409.06,8,180.8,617.74,2,18,1489,16
25,10,00:43:57,79130,17,8,15,smash,0.0,0,2.0,6,1.270731707317073,-0.7707812500000001,,,9,123.5,785.17,8,162.9,332.72,2,18,1489,16
25,11,00:43:58,79149,17,8,18,defensive shot,0.0,1,2.0,1,1.1536585365853662,0.4642708333333332,,,8,155.7,311.7,8,119.9,725.1,2,18,1489,16
25,12,00:43:59,79179,17,8,15,lob,0.0,1,1.0,9,-0.6341463414634146,-1.4515625,,,8,229.8,595.5,8,217.9,339.7,2,18,1489,16
25,13,00:44:00,79222,17,8,18,drop,0.0,0,2.0,7,0.45,0.5552083333333334,,,8,131.1,207.59,8,173.1,674.92,2,18,1489,16
25,14,00:44:01,79245,17,8,15,net shot,0.0,1,2.0,7,-0.8500000000000001,-0.2609375000000001,,,8,192.8,623.65,8,155.5,236.98,2,18,1489,16
25,15,00:44:02,79274,17,8,18,lob,0.0,0,1.0,3,1.0219512195121954,1.5249999999999997,,,7,107.7,400.44,8,164.2,670.87,2,18,1489,16
25,16,00:44:03,79319,17,8,15,smash,1.0,0,2.0,10,1.7219512195121949,-1.3646874999999998,,,9,218.8,768.46,8,160.2,335.01,2,18,1489,16
26,1,00:44:22,79861,18,8,18,short service,0.0,1,2.0,7,-0.4902439024390242,0.5779687500000001,,,8,178.8,328.14,8,122.6,679.89,2,18,1490,13
26,2,00:44:22,79875,18,8,15,net shot,0.0,1,2.0,1,-1.1841463414634146,-0.1366145833333334,,,8,116.9,607.03,8,164.2,325.79,2,18,1490,13
26,3,00:44:23,79900,18,8,18,lob,0.0,0,1.0,4,-0.9939024390243902,1.594166666666667,,,1,102.9,420.95,8,135.1,634.86,2,18,1490,13
26,4,00:44:24,79941,18,8,15,drop,0.0,0,2.0,6,1.4268292682926829,-0.6503125000000001,,,9,107.2,799.76,8,140.3,337.25,2,18,1490,13
26,5,00:44:25,79967,18,8,18,net shot,0.0,1,2.0,7,0.3634146341463416,0.4966145833333334,,,8,244.4,346.56,8,153.9,731.3,2,18,1490,13
26,6,00:44:26,79996,18,8,15,push/rush,0.0,1,1.0,6,1.1060975609756096,-1.36484375,,,7,178.7,582.89,8,186.5,318.83,2,18,1490,13
26,7,00:44:27,80025,18,8,18,clear,1.0,0,1.0,8,0.8939024390243904,1.4772395833333334,,,8,185.6,250.0,8,191.3,647.85,2,18,1490,13
26,8,00:44:29,80073,18,8,15,smash,1.0,0,2.0,5,-0.9390243902439024,-0.8465625000000001,,,9,226.3,761.82,8,185.3,282.76,2,18,1490,13
26,9,00:44:29,80092,18,8,18,defensive shot,0.0,0,2.0,2,-0.953658536585366,0.5024479166666668,,,8,129.5,323.39,9,205.6,759.43,2,18,1490,13
26,10,00:44:30,80124,18,8,15,lob,0.0,0,1.0,3,-1.1670731707317072,-1.4227083333333332,,,8,116.8,605.53,8,139.2,348.58,2,18,1490,13
26,11,00:44:32,80162,18,8,18,drop,0.0,0,2.0,6,-1.147560975609756,0.7048958333333335,,,3,88.7,199.36,8,140.6,672.07,2,18,1490,13
26,12,00:44:32,80187,18,8,15,lob,0.0,0,1.0,5,-1.202439024390244,-1.3513020833333331,,,6,101.7,662.44,8,136.3,234.34,2,18,1490,13
26,13,00:44:33,80213,18,8,18,smash,0.0,0,2.0,6,-1.4841463414634146,1.239895833333333,,,8,112.9,239.55,8,138.9,683.91,2,18,1490,13
27,1,00:44:52,80778,18,9,18,short service,0.0,1,2.0,7,0.2646341463414632,0.6444270833333334,,,8,162.9,325.78,8,218.4,669.86,2,18,1491,9
27,2,00:44:53,80802,18,9,15,push/rush,0.0,1,2.0,3,-1.2353658536585366,-1.4516666666666669,,,8,189.8,639.42,8,164.3,339.59,2,18,1491,9
27,3,00:44:54,80837,18,9,18,clear,0.0,0,2.0,5,1.2792682926829266,1.5080729166666664,,,3,98.2,193.84,8,145.1,701.87,2,18,1491,9
27,4,00:44:55,80879,18,9,15,drop,0.0,1,2.0,7,0.8390243902439026,-0.4215625,,,9,239.5,766.38,8,181.7,304.61,2,18,1491,9
27,5,00:44:56,80904,18,9,18,lob,0.0,1,1.0,4,-0.926829268292683,1.5192708333333336,,,7,217.9,383.85,8,181.8,714.55,2,18,1491,9
27,6,00:44:57,80938,18,9,15,drive,0.0,0,2.0,5,-1.3585365853658538,-0.8969791666666668,,,9,122.9,773.29,8,150.8,306.94,2,18,1491,9
27,7,00:44:58,80957,18,9,18,defensive shot,0.0,0,2.0,2,-1.275609756097561,0.5101562500000002,,,5,101.1,309.23,8,138.1,734.76,2,18,1491,9
27,8,00:44:59,80983,18,9,15,lob,0.0,0,1.0,3,-1.221951219512195,-1.4227604166666663,,,6,89.0,605.39,8,124.3,292.46,2,18,1491,9
27,9,00:45:00,81017,18,9,18,clear,0.0,0,2.0,10,1.6524390243902438,1.63609375,,,3,96.1,196.61,8,138.9,653.09,2,18,1491,9
29,1,00:46:08,83056,19,10,18,short service,0.0,1,2.0,7,-0.8317073170731708,0.5194270833333334,,,8,176.0,325.81,8,122.6,678.58,2,18,1493,9
29,2,00:46:09,83079,19,10,15,net shot,0.0,1,2.0,1,-1.0853658536585369,-0.1982812499999999,,,6,95.4,617.29,8,160.2,335.01,2,18,1493,9
29,3,00:46:10,83104,19,10,18,lob,0.0,0,1.0,5,1.1475609756097565,1.4599479166666665,,,7,104.1,418.93,8,124.3,623.29,2,18,1493,9
29,4,00:46:11,83149,19,10,15,clear,1.0,0,1.0,8,-0.675609756097561,-1.1709895833333337,,,8,218.6,750.43,8,164.9,328.11,2,18,1493,9
29,5,00:46:12,83181,19,10,18,smash,0.0,0,2.0,5,1.1170731707317076,0.9075520833333334,,,8,120.7,231.69,8,193.8,745.65,2,18,1493,9
29,6,00:46:13,83200,19,10,15,defensive shot,0.0,1,2.0,2,1.159756097560976,-0.3010416666666667,,,8,224.9,676.55,8,117.8,231.69,2,18,1493,9
29,7,00:46:14,83230,19,10,18,push/rush,0.0,1,2.0,8,-0.2268292682926828,0.7614062500000003,,,7,238.4,400.81,8,189.8,680.29,2,18,1493,9
29,8,00:46:14,83243,19,10,15,defensive shot,0.0,0,2.0,8,-0.4195121951219513,-0.7478124999999999,,,8,155.8,672.16,7,236.5,413.21,2,18,1493,9
29,9,00:46:15,83258,19,10,18,defensive shot,0.0,0,2.0,10,-0.6646341463414634,-1.831770833333333,,,8,194.7,325.85,8,153.5,661.39,2,18,1493,9
30,1,00:46:45,84154,20,10,15,short service,0.0,0,2.0,7,-0.4512195121951219,-0.4453125,,,8,183.6,670.99,8,131.5,272.76,2,18,1494,8
30,2,00:46:46,84180,20,10,18,lob,0.0,0,1.0,6,-0.9939024390243902,1.4417708333333337,,,8,153.7,361.97,8,158.4,670.84,2,18,1494,8
30,3,00:46:46,84209,20,10,15,drive,0.0,0,2.0,5,-1.4280487804878048,-0.9477604166666668,,,9,111.7,776.47,8,139.8,318.74,2,18,1494,8
30,4,00:46:47,84225,20,10,18,defensive shot,0.0,0,2.0,2,-0.8792682926829267,0.5771875000000003,,,5,87.1,297.24,8,122.4,745.17,2,18,1494,8
30,5,00:46:48,84255,20,10,15,lob,0.0,0,1.0,5,-1.0158536585365854,-1.25328125,,,8,121.0,623.27,8,136.7,280.22,2,18,1494,8
30,6,00:46:49,84281,20,10,18,drop,0.0,0,2.0,8,0.8426829268292683,0.7013541666666665,,,8,118.9,242.17,8,136.4,670.71,2,18,1494,8
30,7,00:46:50,84302,20,10,15,net shot,0.0,1,2.0,7,0.2182926829268293,-0.2915104166666668,,,8,225.8,657.71,5,99.9,229.03,2,18,1494,8
30,8,00:46:51,84333,20,10,18,lob,0.0,1,2.0,4,-1.4646341463414634,1.5468229166666667,,,7,169.4,394.33,8,183.1,670.99,2,18,1494,8
31,1,00:47:10,84908,21,10,18,short service,0.0,1,2.0,7,0.5048780487804879,0.65296875,,,8,165.6,325.79,8,217.8,672.52,2,18,1495,40
31,2,00:47:11,84932,21,10,15,push/rush,0.0,1,1.0,3,-1.0146341463414634,-1.3796875,,,8,192.6,636.59,8,162.2,332.72,2,18,1495,40
31,3,00:47:12,84960,21,10,18,drive,0.0,0,2.0,6,-1.1536585365853658,1.1006770833333337,,,8,118.9,242.17,8,153.5,686.6,2,18,1495,40
31,4,00:47:12,84977,21,10,15,defensive shot,0.0,0,2.0,1,-1.0121951219512195,-0.3468750000000001,,,8,114.1,702.94,8,122.3,275.24,2,18,1495,40
31,5,00:47:13,85004,21,10,18,lob,0.0,0,1.0,4,-1.2951219512195122,1.5704166666666666,,,7,106.8,381.42,8,142.3,692.97,2,18,1495,40
31,6,00:47:14,85041,21,10,15,drop,0.0,0,2.0,5,-1.0097560975609756,-0.6763020833333334,,,4,95.5,786.03,8,141.6,306.93,2,18,1495,40
31,7,00:47:15,85067,21,10,18,net shot,0.0,0,2.0,7,-0.1975609756097559,0.3928124999999998,,,8,118.2,350.78,8,138.7,706.84,2,18,1495,40
31,8,00:47:16,85093,21,10,15,lob,0.0,0,1.0,9,-0.8170731707317073,-1.42265625,,,7,164.4,581.25,8,154.6,328.09,2,18,1495,40
31,9,00:47:17,85134,21,10,18,drop,0.0,0,2.0,7,-0.7463414634146341,0.4775520833333336,,,9,112.8,179.88,8,149.0,673.45,2,18,1495,40
31,10,00:47:18,85163,21,10,15,lob,0.0,0,1.0,3,-1.304878048780488,-1.4808333333333332,,,8,127.4,605.58,8,147.1,262.72,2,18,1495,40
31,11,00:47:20,85202,21,10,18,drop,0.0,0,2.0,1,1.2914634146341462,0.5153125000000003,,,3,89.3,196.6,8,122.5,666.61,2,18,1495,40
31,12,00:47:21,85231,21,10,15,net shot,0.0,1,2.0,2,1.3914634146341467,-0.1845833333333333,,,5,252.1,598.67,8,151.2,244.8,2,18,1495,40
31,13,00:47:22,85262,21,10,18,lob,0.0,1,1.0,9,0.9048780487804876,1.5827083333333334,,,7,250.1,415.3,8,208.8,638.1,2,18,1495,40
31,14,00:47:23,85316,21,10,15,smash,1.0,0,2.0,5,-0.9621951219512196,-0.7604166666666666,,,9,235.7,789.16,8,182.2,341.9,2,18,1495,40
31,15,00:47:24,85337,21,10,18,defensive shot,0.0,0,2.0,2,-1.1097560975609757,0.3736458333333334,,,8,120.5,323.38,9,205.9,765.04,2,18,1495,40
31,16,00:47:25,85369,21,10,15,net shot,0.0,0,2.0,1,-1.1670731707317072,-0.1264062499999999,,,2,104.8,591.81,8,142.0,321.09,2,18,1495,40
31,17,00:47:26,85400,21,10,18,lob,0.0,0,1.0,3,1.218292682926829,1.543125,,,1,93.9,420.92,8,128.8,613.04,2,18,1495,40
31,18,00:47:28,85445,21,10,15,smash,1.0,0,2.0,6,1.326829268292683,-0.9975520833333332,,,8,232.9,748.22,8,164.9,323.46,2,18,1495,40
31,19,00:47:28,85462,21,10,18,defensive shot,0.0,1,2.0,6,-1.2829268292682927,0.7045833333333332,,,8,176.7,304.6,9,245.7,774.15,2,18,1495,40
31,20,00:47:29,85495,21,10,15,net shot,0.0,0,2.0,1,-1.1780487804878048,-0.2402604166666666,,,8,112.2,633.31,8,173.2,282.74,2,18,1495,40
31,21,00:47:30,85528,21,10,18,lob,0.0,0,1.0,4,-1.123170731707317,1.5880729166666665,,,1,92.2,404.55,8,132.5,639.1,2,18,1495,40
31,22,00:47:32,85573,21,10,15,drop,0.0,0,2.0,5,-0.9817073170731708,-0.5939583333333335,,,4,87.4,795.46,8,140.9,332.67,2,18,1495,40
31,23,00:47:33,85600,21,10,18,lob,0.0,0,1.0,8,0.4109756097560974,1.4936979166666664,,,8,107.4,339.46,8,118.5,745.14,2,18,1495,40
31,24,00:47:34,85640,21,10,15,smash,1.0,0,2.0,5,-1.0865853658536584,-0.9220833333333336,,,9,179.5,763.74,8,152.4,318.76,2,18,1495,40
31,25,00:47:35,85655,21,10,18,defensive shot,0.0,0,2.0,2,-1.1378048780487804,0.5684374999999999,,,8,142.5,314.04,9,186.6,778.09,2,18,1495,40
31,26,00:47:36,85687,21,10,15,lob,0.0,0,1.0,3,-1.1207317073170733,-1.4227083333333332,,,6,100.3,617.32,8,136.4,321.07,2,18,1495,40
31,27,00:47:37,85721,21,10,18,clear,0.0,0,1.0,5,1.3865853658536584,1.4606250000000005,,,8,108.0,210.29,8,141.4,662.67,2,18,1495,40
31,28,00:47:38,85761,21,10,15,drop,0.0,1,2.0,7,0.2097560975609754,-0.2595833333333332,,,3,262.5,762.07,8,158.1,270.29,2,18,1495,40
31,29,00:47:39,85792,21,10,18,net shot,0.0,0,2.0,2,-0.975609756097561,0.3121354166666664,,,7,193.8,390.17,8,195.3,692.01,2,18,1495,40
31,30,00:47:40,85823,21,10,15,net shot,0.0,0,2.0,1,-1.0719512195121952,-0.0657291666666666,,,7,117.9,571.57,8,155.7,357.55,2,18,1495,40
31,31,00:47:41,85850,21,10,18,lob,0.0,0,1.0,5,1.175609756097561,1.4419270833333335,,,1,100.8,428.98,7,128.4,560.38,2,18,1495,40
31,32,00:47:43,85911,21,10,15,clear,1.0,0,1.0,8,-0.4048780487804876,-1.1170833333333332,,,9,234.2,758.5,8,168.4,325.8,2,18,1495,40
31,33,00:47:44,85939,21,10,18,smash,0.0,0,2.0,8,-0.8329268292682926,1.1219270833333332,,,8,144.7,247.38,8,198.4,736.33,2,18,1495,40
31,34,00:47:45,85954,21,10,15,defensive shot,0.0,0,2.0,2,1.1548780487804875,-0.3226041666666666,,,8,156.0,710.68,8,129.7,234.33,2,18,1495,40
31,35,00:47:46,85986,21,10,18,lob,0.0,1,1.0,4,-0.8841463414634146,1.53109375,,,7,232.1,379.6,8,153.7,670.81,2,18,1495,40
31,36,00:47:47,86028,21,10,15,clear,0.0,0,1.0,5,-0.875609756097561,-1.3653645833333332,,,9,119.8,786.21,8,169.1,323.47,2,18,1495,40
31,37,00:47:48,86063,21,10,18,clear,0.0,0,1.0,4,-1.276829268292683,1.5761979166666666,,,8,108.7,210.29,8,150.3,706.92,2,18,1495,40
31,38,00:47:50,86103,21,10,15,drop,0.0,0,2.0,8,-0.8585365853658538,-0.5361458333333333,,,4,90.9,781.72,8,154.7,285.17,2,18,1495,40
31,39,00:47:51,86133,21,10,18,lob,0.0,0,1.0,4,-1.1658536585365853,1.5244270833333335,,,8,121.1,355.25,8,133.4,703.06,2,18,1495,40
31,40,00:47:52,86168,21,10,15,drop,0.0,0,2.0,10,1.673170731707317,-0.8570833333333333,,,9,105.4,767.67,8,132.0,314.02,2,18,1495,40
1,1,00:50:00,90021,0,1,10,short service,0.0,1,2.0,8,-0.2695121951219511,-0.5293229166666666,,,8,182.9,619.55,8,132.9,278.57,3,19,1568,12
1,2,00:50:01,90050,0,1,5,net shot,0.0,0,2.0,7,0.4121951219512196,0.2784375000000001,,,7,157.7,367.6,8,186.8,618.1,3,19,1568,12
1,3,00:50:02,90071,0,1,10,lob,0.0,0,1.0,9,-0.7414634146341463,-1.5681770833333335,,,7,189.6,573.65,8,178.0,333.87,3,19,1568,12
1,4,00:50:03,90102,0,1,5,smash,0.0,0,2.0,6,-1.248780487804878,0.9111458333333337,,,9,136.0,171.71,8,187.0,648.25,3,19,1568,12
1,5,00:50:03,90117,0,1,10,defensive shot,0.0,1,2.0,5,-1.3426829268292682,-0.6834375000000001,,,8,163.1,672.7,9,128.5,177.4,3,19,1568,12
1,6,00:50:04,90145,0,1,5,net shot,0.0,0,2.0,2,-1.2341463414634146,0.1548958333333333,,,5,86.8,344.99,8,133.9,636.64,3,19,1568,12
1,7,00:50:05,90169,0,1,10,lob,0.0,1,1.0,3,-1.0353658536585366,-1.50875,,,2,93.4,560.25,8,155.2,331.48,3,19,1568,12
1,8,00:50:06,90198,0,1,5,drive,0.0,0,1.0,6,-1.0097560975609756,0.72984375,,,9,130.8,180.25,8,128.7,601.3,3,19,1568,12
1,9,00:50:07,90212,0,1,10,net shot,0.0,1,2.0,8,-0.7597560975609756,-0.6586979166666668,,,8,142.1,638.11,8,135.4,210.84,3,19,1568,12
1,10,00:50:07,90236,0,1,5,net shot,0.0,0,2.0,7,-0.824390243902439,0.2757291666666669,,,8,120.2,322.04,8,164.5,650.9,3,19,1568,12
1,11,00:50:08,90263,0,1,10,lob,0.0,1,1.0,4,1.0365853658536586,-1.4625520833333334,,,7,131.6,557.19,8,148.1,324.48,3,19,1568,12
1,12,00:50:09,90298,0,1,5,smash,1.0,0,2.0,6,-1.4146341463414631,1.281875,,,8,193.3,208.25,8,204.9,663.53,3,19,1568,12
3,1,00:50:40,91223,1,2,10,short service,0.0,1,2.0,8,0.5487804878048781,-0.5510416666666668,,,8,165.8,616.5,8,213.7,291.18,3,19,1570,11
3,2,00:50:41,91237,1,2,5,net shot,0.0,1,2.0,7,0.024390243902439,0.349270833333333,,,8,188.8,361.08,8,173.0,625.35,3,19,1570,11
3,3,00:50:41,91258,1,2,10,net shot,0.0,0,2.0,7,-0.0853658536585365,-0.3170833333333333,,,7,143.6,550.67,8,169.7,340.73,3,19,1570,11
3,4,00:50:42,91280,1,2,5,net shot,0.0,1,2.0,7,0.1195121951219513,0.2595833333333335,,,7,153.4,397.7,7,162.6,579.84,3,19,1570,11
3,5,00:50:43,91305,1,2,10,net shot,0.0,0,2.0,7,-0.2085365853658536,-0.1585937499999999,,,7,192.6,523.85,7,157.3,387.11,3,19,1570,11
3,6,00:50:44,91331,1,2,5,lob,0.0,1,1.0,8,-0.7573170731707316,1.3157291666666666,,,7,157.4,397.71,7,174.0,568.77,3,19,1570,11
3,7,00:50:45,91360,1,2,10,smash,1.0,0,2.0,8,0.0292682926829268,-0.865625,,,8,159.4,706.32,8,150.5,303.12,3,19,1570,11
3,8,00:50:45,91370,1,2,5,defensive shot,0.0,1,2.0,7,-0.8317073170731708,0.4347916666666667,,,8,124.8,273.55,8,157.2,755.29,3,19,1570,11
3,9,00:50:46,91404,1,2,10,lob,0.0,1,1.0,9,-0.0719512195121951,-1.5078645833333333,,,7,130.5,560.45,8,164.6,300.76,3,19,1570,11
3,10,00:50:48,91458,1,2,5,smash,0.0,0,2.0,5,1.2353658536585368,1.0681250000000002,,,9,167.5,168.91,8,200.1,666.21,3,19,1570,11
3,11,00:50:49,91472,1,2,10,defensive shot,0.0,0,2.0,1,1.4365853658536587,0.1225520833333331,,,8,217.3,684.94,8,173.7,205.46,3,19,1570,11
6,1,00:52:17,94124,2,4,5,short service,0.0,1,2.0,7,0.5048780487804879,0.4118229166666669,,,8,171.7,319.86,8,226.5,667.73,3,19,1573,5
6,2,00:52:18,94140,2,4,10,net shot,0.0,0,2.0,7,-0.0780487804878049,-0.3716145833333334,,,7,189.7,559.14,8,168.3,322.2,3,19,1573,5
6,3,00:52:18,94163,2,4,5,net shot,0.0,0,2.0,7,0.2402439024390242,0.1953645833333332,,,7,171.9,367.65,8,182.3,622.48,3,19,1573,5
6,4,00:52:19,94182,2,4,10,net shot,0.0,0,2.0,7,-0.0292682926829268,-0.23140625,,,7,178.7,540.84,8,169.0,333.84,3,19,1573,5
6,5,00:52:20,94208,2,4,5,lob,0.0,1,2.0,10,1.6426829268292682,1.583125,,,7,159.3,389.25,8,175.7,612.1,3,19,1573,5
7,1,00:52:32,94585,2,5,10,short service,0.0,1,2.0,7,-0.2597560975609757,-0.4950000000000001,,,8,184.0,616.61,8,130.5,293.36,3,19,1574,12
7,2,00:52:33,94601,2,5,5,net shot,0.0,1,2.0,2,-0.9768292682926828,0.3735416666666668,,,8,147.9,351.99,8,177.4,623.91,3,19,1574,12
7,3,00:52:34,94621,2,5,10,lob,0.0,1,1.0,9,0.6963414634146341,-1.4045833333333333,,,7,121.4,576.46,8,147.5,331.45,3,19,1574,12
7,4,00:52:35,94654,2,5,5,smash,0.0,0,2.0,8,-0.6292682926829267,1.0977083333333333,,,8,189.4,227.16,8,210.3,660.84,3,19,1574,12
7,5,00:52:35,94667,2,5,10,defensive shot,0.0,1,1.0,8,-0.2073170731707317,-0.6697916666666668,,,8,219.9,696.59,8,203.1,205.53,3,19,1574,12
7,6,00:52:36,94692,2,5,5,drive,0.0,0,1.0,8,-0.3451219512195123,0.8390104166666669,,,8,148.1,322.13,8,179.3,682.07,3,19,1574,12
7,7,00:52:36,94703,2,5,10,net shot,0.0,1,2.0,8,0.7731707317073171,-0.71640625,,,8,207.0,680.94,8,146.8,331.45,3,19,1574,12
7,8,00:52:37,94723,2,5,5,net shot,0.0,1,2.0,7,0.0902439024390244,0.3047916666666665,,,8,203.1,324.66,8,184.3,656.56,3,19,1574,12
7,9,00:52:38,94745,2,5,10,net shot,0.0,0,2.0,7,-0.5817073170731708,-0.3288020833333333,,,7,160.0,555.7,8,189.2,322.27,3,19,1574,12
7,10,00:52:38,94765,2,5,5,net shot,0.0,0,2.0,7,0.1292682926829267,0.1388541666666668,,,7,140.9,395.54,7,158.8,592.3,3,19,1574,12
7,11,00:52:39,94789,2,5,10,lob,0.0,0,1.0,3,-0.9439024390243904,-1.44984375,,,7,180.6,527.24,8,172.5,345.3,3,19,1574,12
7,12,00:52:41,94838,2,5,5,smash,0.0,0,2.0,7,-0.8182926829268292,0.3207291666666669,,,9,108.5,177.36,8,180.6,632.62,3,19,1574,12
9,1,00:53:15,95859,4,5,10,short service,0.0,1,2.0,8,0.2682926829268293,-0.5863541666666666,,,8,168.5,613.55,8,215.9,288.73,3,19,1576,20
9,2,00:53:15,95870,4,5,5,net shot,0.0,1,2.0,2,-0.9146341463414634,0.35609375,,,8,184.1,349.87,8,171.3,622.42,3,19,1576,20
9,3,00:53:16,95891,4,5,10,lob,0.0,1,1.0,4,0.9975609756097562,-1.5217187499999998,,,7,127.4,568.52,8,162.7,326.86,3,19,1576,20
9,4,00:53:17,95927,4,5,5,smash,1.0,0,1.0,5,1.0817073170731706,1.1023958333333332,,,9,197.9,200.01,8,210.9,673.0,3,19,1576,20
9,5,00:53:17,95939,4,5,10,defensive shot,0.0,0,2.0,8,-0.6097560975609756,-0.6703645833333333,,,8,232.1,690.24,9,229.0,200.08,3,19,1576,20
9,6,00:53:18,95968,4,5,5,lob,0.0,0,1.0,3,0.9682926829268294,1.59828125,,,8,147.4,324.47,8,184.7,667.47,3,19,1576,20
